1,"927058828E0	-3","071710467E-2	4","475502968E-1	8","204765320E-1	9",3.51E+07
1,"944964102E0	4","337519407E-2	4","257030487E-1	9","386396408E-1	1",3.16E+07
1,"962894033E0	9","574553370E-2	5","093898773E-1	9","906167984E-1	1",1.18E+08
1,"980811697E0	8","312270045E-2	5","256807804E-1	9","339666367E-1	1",7.50E+07
1,"998729238E0	1","104221493E-1	5","162639618E-1	8","957481384E-1	1",3.98E+07
2,"016647085E0	4","335790873E-2	5","029056072E-1	8","091802597E-1	9",5.37E+07
2,"034562856E0	1","410010159E-1	4","729647636E-1	9","225749969E-1	1",4.63E+07
2,"052483999E0	8","042037487E-2	4","365324974E-1	8","454923630E-1	9",5.49E+07
2,"070399405E0	9","890991449E-2	5","511081219E-1	8","069105148E-1	9",8.21E+07
2,"088317312E0	4","406306148E-2	4","503748417E-1	8","098459244E-1	9",2.77E+07
2,"106234854E0	1","777508855E-2	4","554481506E-1	8","610925674E-1	9",7.43E+07
2,"124152395E0	-7","077682018E-2	4","497525692E-1	7","794198990E-1	9",2.65E+06
2,"142069510E0	-9","641829133E-2	4","265158176E-1	7","636089325E-1	8",7.99E+07
2,"159985891E0	-1","344661117E-1	3","944284916E-1	8","620128632E-1	9",5.75E+07
2,"177904470E0	-1","425246000E-1	4","314062595E-1	8","993110657E-1	1",7.56E+06
2,"195822622E0	-1","039735079E-1	4","663193226E-1	9","181785583E-1	1",3.50E+07
2,"213739737E0	-5","016496778E-2	5","182480812E-1	8","525962830E-1	9",9.90E+07
2,"231657522E0	-5","140817165E-2	5","023751259E-1	6","860675812E-1	8",5.19E+07
2,"249574697E0	-6","169155240E-2	5","402584076E-1	6","578531265E-1	8",5.35E+07
2,"267492483E0	1","079520583E-2	5","544357300E-1	8","282957077E-1	9",9.68E+07
2,"285409658E0	1","309718788E-1	5","841424465E-1	8","864965439E-1	1",6.97E+07
2,"303327566E0	1","604708433E-1	5","685567856E-1	8","540248871E-1	1",3.84E+07
2,"321244924E0	9","376281500E-2	5","410687923E-1	8","513107300E-1	1",1.31E+07
2,"339162344E0	6","552550197E-2	4","853508472E-1	9","013128281E-1	1",2.58E+07
2,"357080069E0	5","666127801E-2	4","448988438E-1	9","885110855E-1	1",8.55E+07
2,"374997793E0	5","643466115E-2	4","981689453E-1	1","047548294E0	1",1.61E+08
2,"392914846E0	3","812819719E-2	4","760348797E-1	9","909286499E-1	1",1.00E+08
2,"410832571E0	-5","289405584E-2	4","741153717E-1	1","039085388E0	1",1.43E+08
2,"428749746E0	-8","263528347E-2	4","572386742E-1	1","063759804E0	1",1.61E+08
2,"446667471E0	-7","719409466E-2	4","849348068E-1	9","893245697E-1	1",1.04E+08
2,"464584951E0	-7","044219971E-2	4","859189987E-1	9","443120956E-1	1",6.43E+07
2,"482502737E0	-1","684254408E-2	5","013451576E-1	8","905334473E-1	1",2.21E+07
2,"500420401E0	1","952892542E-2	5","560216904E-1	8","023748398E-1	9",7.64E+07
2,"518338064E0	5","653984845E-2	5","588006973E-1	7","570238113E-1	9",4.26E+07
2,"536255422E0	1","182159632E-1	5","857791901E-1	7","499113083E-1	9",5.89E+07
2,"554173391E0	1","112215370E-1	5","505690575E-1	7","522144318E-1	9",3.88E+07
2,"572090445E0	1","218141615E-1	5","264959335E-1	7","492256165E-1	9",2.38E+07
2,"590008352E0	6","647185981E-2	4","892754555E-1	7","168416977E-1	8",7.04E+07
2,"607925711E0	4","979898036E-2	4","670059681E-1	8","064689636E-1	9",3.33E+07
2,"625843801E0	1","180128753E-2	4","360420704E-1	9","910488129E-1	1",8.28E+07
2,"643747610E0	-3","633229434E-2	4","379122257E-1	1","042962074E0	1",1.32E+08
2,"661678396E0	-1","645049453E-2	4","569616318E-1	1","038830757E0	1",1.35E+08
2,"679595938E0	-9","684115648E-4	5","074763298E-1	1","015751839E0	1",1.35E+08
2,"697513601E0	-2","963262796E-2	5","653977394E-1	9","416828156E-1	1",9.88E+07
2,"715430838E0	1","124730706E-2	6","456081867E-1	7","057256699E-1	9",5.65E+07
2,"733348623E0	1","983274519E-2	6","544456482E-1	6","700248718E-1	9",3.68E+07
2,"751266226E0	9","981170297E-2	6","692109108E-1	8","001794815E-1	1",4.79E+07
2,"769183828E0	1","498339474E-1	6","650795937E-1	7","869949341E-1	1",4.12E+07
2,"787100759E0	1","314425915E-1	6","669077873E-1	7","546653748E-1	1",1.57E+07
2,"805016103E0	5","273397267E-2	5","598280430E-1	8","123769760E-1	9",8.80E+07
2,"822939016E0	3","551369905E-2	5","112359524E-1	9","506502151E-1	1",8.00E+07
2,"840853933E0	1","389497519E-2	5","384376049E-1	1","027867317E0	1",1.60E+08
2,"858770864E0	1","585745811E-2	5","054683685E-1	9","147205353E-1	1",4.52E+07
2,"876686574E0	1","002524644E-1	5","666286945E-1	8","462505341E-1	1",2.34E+07
2,"894608266E0	7","560133934E-2	5","556576252E-1	7","338113785E-1	9",2.36E+07
2,"912523794E0	1","047860682E-1	5","549168587E-1	7","216320038E-1	9",1.63E+07
2,"930440907E0	3","416380286E-2	5","359463692E-1	6","379289627E-1	8",3.39E+07
2,"948346670E0	4","426689446E-2	4","919555187E-1	6","185636520E-1	7",9.16E+07
2,"966276357E0	4","895815253E-2	4","595789909E-1	7","710103989E-1	8",9.89E+07
2,"984194143E0	-2","643945813E-2	4","576165676E-1	8","462524414E-1	9",6.24E+07
3,"002111318E0	-4","489849508E-2	4","367704391E-1	8","920860291E-1	9",9.43E+07
3,"020029287E0	-2","620966733E-2	4","535436630E-1	8","674335480E-1	9",7.92E+07
3,"037947012E0	6","839156151E-3	5","026640892E-1	8","962402344E-1	1",2.76E+07
3,"055851858E0	-1","621052623E-3	5","473632812E-1	8","575954437E-1	1",1.74E+07
3,"073781728E0	7","461905479E-4	5","770125389E-1	8","477201462E-1	1",2.55E+07
3,"091685171E0	-3","070458770E-2	5","730237961E-1	7","996063232E-1	9",8.42E+07
3,"109620047E0	-2","438390255E-2	5","649528503E-1	7","799177170E-1	9",6.33E+07
3,"127534780E0	-6","806477904E-3	5","620827675E-1	8","365554810E-1	1",7.87E+06
3,"145452017E0	-9","135425091E-3	5","585956573E-1	9","027519226E-1	1",6.16E+07
3,"163369619E0	4","381820560E-2	5","452010632E-1	9","639844894E-1	1",1.08E+08
3,"181287405E0	5","518649518E-2	5","054380894E-1	9","406814575E-1	1",6.93E+07
3,"199197805E0	7","077540457E-2	5","075604916E-1	8","702182770E-1	1",9.90E+06
3,"217120230E0	5","844540894E-2	4","931380749E-1	8","578147888E-1	9",9.12E+07
3,"235041616E0	6","404703856E-2	4","923646450E-1	7","548608780E-1	9",3.52E+06
3,"252957693E0	8","415877819E-3	4","732484818E-1	6","617984772E-1	8",1.36E+07
3,"270875600E0	-2","027097344E-2	4","513084888E-1	6","438922882E-1	7",8.66E+07
3,"288779164E0	-2","247685194E-2	4","252541065E-1	6","637105942E-1	7",8.86E+07
3,"306710317E0	-1","720294356E-2	4","347496033E-1	7","636547089E-1	8",7.89E+07
3,"324627737E0	2","666720748E-2	4","580082893E-1	8","117980957E-1	9",3.25E+07
3,"342545644E0	5","695368350E-2	4","273896217E-1	7","697591782E-1	8",8.23E+07
3,"360462332E0	8","253651857E-2	4","334559441E-1	7","807598114E-1	8",9.68E+07
3,"378380422E0	1","053467691E-1	4","516639709E-1	7","687692642E-1	8",9.78E+07
3,"396294607E0	4","242905974E-2	4","804687500E-1	6","107854843E-1	7",7.83E+07
3,"414219106E0	9","265522659E-2	4","906024933E-1	4","287958145E-1	6",5.81E+07
3,"432132803E0	-6","772249937E-3	4","459838867E-1	3","213491440E-1	5",4.97E+07
3,"450051808E0	-1","122433245E-1	3","909122944E-1	4","513435364E-1	6",7.55E+06
3,"467966787E0	-1","538205743E-1	3","594932556E-1	5","385169983E-1	6",6.55E+07
3,"485886037E0	-1","353750229E-1	3","359384537E-1	4","688720703E-1	5",9.25E+07
3,"503802969E0	-6","653326750E-2	2","980887890E-1	4","084815979E-1	5",1.00E+07
3,"521720388E0	-9","452670813E-3	3","274307251E-1	4","534444809E-1	5",5.94E+07
3,"539638357E0	2","576205134E-2	3","583202362E-1	4","182786942E-1	5",5.14E+07
3,"557556265E0	1","661281288E-1	3","644413948E-1	3","062868118E-1	5",4.21E+06
3,"575473440E0	1","543841511E-1	3","721690178E-1	2","331533432E-1	4",6.55E+07
3,"593390859E0	1","300882846E-1	3","342924118E-1	2","292823792E-1	4",2.57E+07
3,"611304739E0	9","479123354E-2	3","109662533E-1	3","341636658E-1	4",6.62E+07
3,"629223379E0	6","068643928E-2	2","836697102E-1	4","914007187E-1	5",7.06E+07
3,"647146718E0	3","835538030E-2	3","182618618E-1	4","642343521E-1	5",6.42E+07
3,"665061575E0	5","044251680E-2	2","999076843E-1	2","867155075E-1	4",1.80E+07
3,"682976797E0	4","275253415E-2	2","958853245E-1	1","373128891E-1	3",2.90E+07
3,"700882802E0	6","656980515E-2	2","520029545E-1	1","007032394E-1	2",7.94E+07
3,"718817189E0	9","584400058E-2	2","625658512E-1	1","261968613E-1	3",6.68E+06
3,"736731680E0	9","100016952E-2	2","212955952E-1	1","369838715E-1	2",7.57E+07
3,"754649404E0	7","174839079E-2	1","847808361E-1	1","612968445E-1	2",5.56E+07
3,"772567190E0	3","991988301E-2	1","690568924E-1	2","001781464E-1	2",6.50E+07
3,"790484060E0	1","866120100E-2	1","294593811E-1	2","292766571E-1	2",6.40E+07
3,"808401968E0	3","295090795E-2	1","508417130E-1	1","876564026E-1	2",4.30E+07
3,"826319570E0	-1","928731799E-2	1","273496151E-1	3","710269928E-2	1",3.40E+07
3,"844233389E0	-9","382575750E-3	1","441545486E-1	-8","079624176E-2	1",6.55E+07
3,"862151113E0	-1","952275634E-2	1","179642677E-1	-2","424526215E-2	1",2.20E+07
3,"880075247E0	-4","080057144E-2	1","216349602E-1	1","649103165E-1	2",8.94E+06
3,"897989675E0	-1","009234786E-2	1","612877846E-1	2","266397476E-1	2",7.84E+07
3,"915907827E0	4","911404848E-2	1","743977070E-1	1","509141922E-1	2",3.58E+07
3,"933811514E0	7","568800449E-2	2","100853920E-1	7","635021210E-2	2",3.60E+07
3,"951742300E0	5","839988589E-2	2","354309559E-1	3","951644897E-2	2",4.58E+07
3,"969660085E0	8","643981814E-2	2","449963093E-1	-4","860401154E-2	2",6.43E+07
3,"987577871E0	1","374853402E-1	2","268192768E-1	-8","179092407E-2	2",7.76E+07
4,"005494741E0	1","446085572E-1	2","252717018E-1	-2","860546112E-2	2",6.92E+07
4,"023413748E0	1","243879199E-1	1","856400967E-1	1","193962097E-1	2",5.34E+07
4,"041327017E0	9","686878324E-2	1","382288933E-1	1","209821701E-1	2",7.67E+06
4,"059251272E0	8","067479730E-2	1","089446545E-1	1","047582626E-1	1",7.13E+07
4,"077165396E0	4","642593861E-2	8","755469322E-2	-4","507350922E-2	1",8.87E+06
4,"095083303E0	1","223734021E-2	5","911660194E-2	-2","224826813E-1	2",3.05E+07
4,"113000723E0	-3","156065941E-4	4","615998268E-2	-2","862033844E-1	2",8.99E+07
4,"130918447E0	6","603509188E-2	8","708953857E-3	-3","513088226E-1	3",5.76E+07
4,"148822499E0	3","968974948E-2	1","348018646E-2	-4","182119370E-1	4",2.03E+07
4,"166753225E0	3","007876873E-2	1","685523987E-2	-3","146066666E-1	3",1.65E+07
4,"184670645E0	3","049814701E-2	9","678840637E-3	-1","919403076E-1	1",9.46E+07
4,"202588918E0	3","777176142E-2	3","945827484E-3	-2","594118118E-1	2",6.22E+07
4,"220505850E0	8","309035003E-2	-2","019762993E-2	-2","835206985E-1	2",9.61E+07
4,"238423574E0	1","221569628E-1	7","543087006E-3	-2","897653580E-1	3",1.46E+07
4,"256341055E0	1","085363775E-1	2","441310883E-2	-2","640752792E-1	2",8.66E+07
4,"274259023E0	3","952571750E-2	2","200198174E-2	-1","812181473E-1	1",8.68E+07
4,"292176077E0	-9","558022022E-3	4","223322868E-2	-1","075553894E-1	1",1.59E+07
4,"310094045E0	9","608507156E-3	2","464365959E-2	-7","683467865E-2	8",1.26E+06
4,"328011526E0	-3","764390945E-2	6","033635139E-2	-1","036128998E-1	1",2.57E+07
4,"345917776E0	-3","793886304E-2	8","392763138E-2	-1","018610001E-1	1",3.73E+07
4,"363845083E0	-2","606877685E-2	1","223719120E-1	-6","268882751E-2	1",3.99E+07
4,"381765737E0	-3","223371506E-2	1","251258850E-1	6","253623962E-2	1",4.35E+07
4,"399681875E0	5","044224858E-2	1","465597153E-1	1","650609970E-1	2",2.64E+07
4,"417599783E0	3","887337446E-2	1","649551392E-1	1","729230881E-1	2",4.21E+07
4,"435515982E0	8","135874569E-2	1","708915234E-1	1","485080719E-1	2",4.06E+07
4,"453431326E0	1","112657040E-1	1","898608208E-1	1","967048645E-2	2",2.09E+07
4,"471355581E0	8","038620651E-2	1","753027439E-1	-3","758525848E-2	1",9.65E+07
4,"489269949E0	7","295408845E-2	1","513326168E-1	-2","792072296E-2	1",7.03E+07
4,"507187368E0	5","158272386E-2	1","262292862E-1	-3","716850281E-2	1",4.13E+07
4,"525104971E0	5","106538534E-2	1","360473633E-1	-8","951473236E-2	1",7.07E+07
4,"543022512E0	6","459978223E-2	9","371209145E-2	-1","327409744E-1	1",7.49E+07
4,"560940481E0	6","631243229E-2	1","205093861E-1	-8","598613739E-2	1",6.22E+07
4,"578857534E0	5","623593926E-2	1","376430988E-1	4","183864594E-2	1",5.45E+07
4,"650527822E0	7","534652948E-2	1","574454308E-1	4","653263092E-2	1",8.06E+07
4,"668444570E0	7","546991110E-2	1","587100029E-1	-2","357769012E-2	1",7.73E+07
4,"686363211E0	8","248576522E-2	1","421923637E-1	-1","183090210E-1	2",2.53E+06
4,"704281179E0	7","171934843E-2	1","343216896E-1	-1","140785217E-1	1",9.03E+07
4,"722197927E0	3","350687027E-2	1","262645721E-1	-1","427459717E-2	1",3.14E+07
4,"740115957E0	-9","353995323E-3	1","064026356E-1	1","944351196E-2	1",8.57E+06
4,"758033071E0	-8","828341961E-3	8","495020866E-2	-3","684043884E-2	9",3.01E+06
4,"775949758E0	9","818673134E-3	9","395480156E-2	-1","079578400E-1	1",4.35E+07
4,"793869864E0	-3","152310848E-3	1","044604778E-1	-1","746835709E-1	2",3.56E+06
4,"811786367E0	-2","634114027E-2	8","742809296E-2	-1","469869614E-1	1",7.30E+07
4,"829704092E0	2","603748441E-2	9","572219849E-2	-6","784915924E-2	1",2.02E+07
4,"847608511E0	9","110140800E-2	1","104648113E-1	1","073932648E-2	1",4.36E+07
4,"865535391E0	1","127035022E-1	1","304073334E-1	8","033943176E-2	1",9.02E+07
4,"883459951E0	7","735586166E-2	1","626434326E-1	1","029615402E-1	2",7.46E+06
4,"901374014E0	2","205222845E-3	1","773021221E-1	6","496715546E-2	1",8.88E+07
4,"919292348E0	2","467921376E-2	2","166111469E-1	-7","022857666E-3	2",1.81E+07
4,"937209158E0	7","513442636E-2	2","417600155E-1	-7","359504700E-3	2",5.33E+07
4,"955127249E0	7","478123903E-2	2","608032227E-1	4","028224945E-2	2",7.43E+07
4,"973044729E0	6","191787124E-2	2","462332249E-1	6","914043427E-2	2",6.31E+07
4,"990962637E0	3","218948841E-2	2","431166172E-1	-5","615234375E-3	2",4.53E+07
5,"008879629E0	6","697979569E-2	2","354798317E-1	4","272460938E-4	2",4.48E+07
5,"026797598E0	9","348180890E-2	2","171595097E-1	7","288742065E-2	2",4.74E+07
5,"044712331E0	8","516898751E-2	1","932151318E-1	8","444976807E-2	2",2.74E+07
5,"062635428E0	8","031404018E-2	1","872997284E-1	4","396057129E-2	2",8.48E+06
5,"080536612E0	5","897861719E-2	1","703414917E-1	-1","974487305E-2	1",8.13E+07
5,"098464468E0	3","092986345E-2	1","541700363E-1	-1","595420837E-1	2",2.40E+07
5,"116388845E0	1","240223646E-3	1","144731045E-1	-2","097444534E-1	2",3.90E+07
5,"134303518E0	-3","449243307E-2	5","781316757E-2	-2","415218353E-1	2",5.07E+07
5,"152220694E0	-4","361438751E-2	5","084323883E-2	-2","501811981E-1	2",5.90E+07
5,"170130178E0	-4","357957840E-2	1","650571823E-2	-2","411079407E-1	2",4.56E+07
5,"188052725E0	-4","828363657E-3	8","212804794E-3	-1","985406876E-1	1",9.88E+07
5,"205965139E0	-4","759132862E-4	2","480959892E-2	-2","183723450E-1	2",1.98E+07
5,"223890371E0	3","599461913E-2	2","209639549E-2	-1","953668594E-1	1",9.99E+07
5,"241805654E0	5","892604589E-2	3","599166870E-2	-1","451292038E-1	1",6.07E+07
5,"259716543E0	8","933618665E-2	3","868913651E-2	-5","239486694E-2	1",1.06E+07
5,"277644399E0	9","344315529E-2	3","679871559E-2	5","924034119E-2	1",1.66E+07
5,"295561269E0	4","274654388E-2	2","831482887E-2	1","095829010E-1	1",2.10E+07
5,"313478994E0	6","705442071E-2	4","917979240E-2	8","497238159E-2	1",1.89E+07
5,"331396780E0	8","768874407E-2	1","020860672E-1	-3","480911255E-4	1",3.46E+07
5,"349314199E0	1","115075946E-1	1","518416405E-1	-1","298646927E-1	2",2.88E+07
5,"367231741E0	8","929640055E-2	1","602630615E-1	-2","165985107E-1	2",8.39E+07
5,"385149465E0	9","074649215E-2	1","662065983E-1	-1","565141678E-1	2",4.57E+07
5,"403067129E0	5","627989769E-2	1","730825901E-1	-2","517318726E-2	1",8.37E+07
5,"420981924E0	1","539897919E-2	1","680221558E-1	3","527259827E-2	1",7.24E+07
5,"438905325E0	6","853550673E-3	1","735606194E-1	4","458904266E-2	1",7.93E+07
5,"456820120E0	8","276194334E-3	1","800868511E-1	-2","196311951E-3	1",8.03E+07
5,"474737539E0	6","626388431E-2	1","827130318E-1	-3","474998474E-2	1",9.74E+07
5,"492655019E0	8","343112469E-2	1","529896259E-1	1","761245728E-2	1",7.51E+07
5,"510572194E0	9","900814295E-2	1","372485161E-1	1","034994125E-1	1",9.84E+07
5,"528491140E0	7","194316387E-2	1","164848804E-1	1","520843506E-1	2",4.63E+06
5,"546407949E0	4","038557410E-2	1","024892330E-1	1","441164017E-1	1",8.14E+07
5,"564325979E0	7","278633118E-2	8","814597130E-2	3","140735626E-2	1",1.85E+07
5,"582234915E0	5","786281824E-2	9","294509888E-2	9","983062744E-3	1",9.94E+06
5,"600161733E0	6","970131397E-2	9","730219841E-2	-4","017353058E-2	1",2.63E+07
5,"618077199E0	5","283844471E-2	1","003305912E-1	-1","809816360E-1	2",1.36E+07
