"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.046461244E1,-1.687260056E1,-1.257819939E1,-5.337500000E1,5.737409149E1
1.047462586E1,-1.600639915E1,-1.267579937E1,-5.130099869E1,5.521479122E1
1.048462611E1,-1.601860046E1,-1.261479950E1,-5.206959915E1,5.591933371E1
1.049462611E1,-1.594539928E1,-1.257819939E1,-5.249659729E1,5.628818335E1
1.050462586E1,-1.629920006E1,-1.298079967E1,-5.195980072E1,5.598201473E1
1.051462635E1,-1.594539928E1,-1.263920021E1,-5.204520035E1,5.588119558E1
1.052462660E1,-1.604299927E1,-1.317599964E1,-5.174020004E1,5.574973626E1
1.053462611E1,-1.679940033E1,-1.343219948E1,-5.241119766E1,5.665313296E1
1.054462660E1,-1.650659943E1,-1.337119961E1,-5.148399734E1,5.569433352E1
1.055462611E1,-1.689699936E1,-1.360299969E1,-5.120339966E1,5.560879719E1
1.056461952E1,-1.638459969E1,-1.320039940E1,-5.214279938E1,5.622790391E1
1.057462635E1,-1.595759964E1,-1.339559937E1,-5.188660049E1,5.591338283E1
1.058461073E1,-1.594539928E1,-1.289540005E1,-5.188660049E1,5.579217160E1
1.059463270E1,-1.594539928E1,-1.339559937E1,-5.155719757E1,5.560433852E1
1.060461317E1,-1.694579887E1,-1.385919952E1,-5.224039841E1,5.664182851E1
1.061461146E1,-1.598199940E1,-1.352979946E1,-5.132539749E1,5.543262763E1
1.062462733E1,-1.718980026E1,-1.390799999E1,-5.186219788E1,5.637915630E1
1.063462660E1,-1.667740059E1,-1.343219948E1,-5.324079895E1,5.738590721E1
1.064462660E1,-1.606739998E1,-1.311499977E1,-5.294799805E1,5.686523594E1
1.065462611E1,-1.793400002E1,-1.354199982E1,-5.148399734E1,5.617487070E1
1.066461048E1,-1.678719902E1,-1.362739944E1,-5.031279755E1,5.476215540E1
1.067462660E1,-1.667740059E1,-1.383479977E1,-4.969059753E1,5.420971184E1
1.068462611E1,-1.657979965E1,-1.354199982E1,-4.983699799E1,5.424022385E1
1.069462708E1,-1.564039993E1,-1.340779972E1,-4.984919739E1,5.393823953E1
1.070462611E1,-1.606739998E1,-1.321259975E1,-5.011759949E1,5.426332014E1
1.071462635E1,-1.426179981E1,-1.321259975E1,-4.966619873E1,5.333575745E1
1.072462660E1,-1.520119953E1,-1.352979946E1,-5.004439926E1,5.402382658E1
1.073462562E1,-1.393239975E1,-1.270020008E1,-4.991019821E1,5.335198900E1
1.074461073E1,-1.415199947E1,-1.210239983E1,-5.053239822E1,5.385415899E1
1.075461195E1,-1.415199947E1,-1.210239983E1,-5.053239822E1,5.385415899E1
1.076461073E1,-1.505480003E1,-1.166319942E1,-5.064220047E1,5.410461804E1
1.077461268E1,-1.585999966E1,-1.119960022E1,-5.050799942E1,5.411126167E1
1.078461146E1,-1.698239899E1,-1.152899933E1,-5.125219727E1,5.520966786E1
1.079461244E1,-1.598199940E1,-1.088239956E1,-5.039819717E1,5.397989629E1
1.080461292E1,-1.681159973E1,-1.116300011E1,-5.032500076E1,5.422036664E1
1.081462611E1,-1.715320015E1,-1.104099941E1,-5.174020004E1,5.561640265E1
1.082462635E1,-1.601860046E1,-1.102880001E1,-5.004439926E1,5.369051954E1
1.083462660E1,-1.700679970E1,-1.128499985E1,-5.208179855E1,5.593832495E1
1.084462684E1,-1.621380043E1,-1.110200024E1,-5.019079971E1,5.390044628E1
1.085462660E1,-1.681159973E1,-1.116300011E1,-5.054459763E1,5.442424833E1
1.086462635E1,-1.610400009E1,-1.049199963E1,-5.072760010E1,5.424675370E1
1.087462635E1,-1.634799957E1,-1.096780014E1,-5.058119965E1,5.427713596E1
1.088461097E1,-1.727519989E1,-1.047980022E1,-5.178899765E1,5.559099767E1
1.089462635E1,-1.618939972E1,-1.034560013E1,-5.023959732E1,5.378796561E1
1.090462586E1,-1.773880005E1,-1.012599945E1,-5.047139740E1,5.444779929E1
1.091462611E1,-1.684819984E1,-9.942999840E0,-4.984919739E1,5.355060750E1
1.092462660E1,-1.617720032E1,-9.418399811E0,-5.002000046E1,5.340794427E1
1.093462586E1,-1.628699875E1,-8.783999443E0,-5.008099747E1,5.339036694E1
1.094462660E1,-1.573799992E1,-8.369199753E0,-5.025180054E1,5.331952366E1
1.095462611E1,-1.693359947E1,-8.918199539E0,-5.106919861E1,5.453754781E1
1.096463661E1,-1.627479935E1,-8.954799652E0,-5.036159897E1,5.367819093E1
1.097462586E1,-1.670179939E1,-9.198800087E0,-5.095940018E1,5.440981982E1
1.098462684E1,-1.664080048E1,-9.223199844E0,-5.114239883E1,5.456673542E1
1.099462660E1,-1.643339920E1,-9.552599907E0,-5.297240067E1,5.627951676E1
1.100462586E1,-1.673839951E1,-9.381799698E0,-5.210619736E1,5.552700232E1
1.101462660E1,-1.661639977E1,-9.381799698E0,-5.294799805E1,5.628155474E1
1.102462660E1,-1.694579887E1,-9.650199890E0,-5.297240067E1,5.644786701E1
1.103462635E1,-1.623819923E1,-9.223199844E0,-5.288699722E1,5.608726241E1
1.104462635E1,-1.661639977E1,-9.357399940E0,-5.499760056E1,5.820997974E1
1.105462635E1,-1.634799957E1,-9.515999794E0,-5.316759872E1,5.643230366E1
1.106462660E1,-1.650659943E1,-9.528200150E0,-5.310659790E1,5.642309069E1
1.107462660E1,-1.739719963E1,-9.698999405E0,-5.349699783E1,5.708469078E1
1.108463026E1,-1.761680031E1,-1.035779953E1,-5.319199753E1,5.698266636E1
1.109462611E1,-1.662859917E1,-9.637999535E0,-5.310659790E1,5.647753612E1
1.110462611E1,-1.692140007E1,-1.000399971E1,-5.320420074E1,5.671949195E1
1.111462611E1,-1.700679970E1,-1.028460026E1,-5.272839737E1,5.634969501E1
1.112462684E1,-1.660420036E1,-1.006499958E1,-5.267959976E1,5.614395709E1
1.113462611E1,-1.753139877E1,-1.043099976E1,-5.455839920E1,5.824752889E1
1.114462660E1,-1.694579887E1,-1.012599945E1,-5.470479965E1,5.815763982E1
1.115462635E1,-1.710439873E1,-1.005280018E1,-5.508300018E1,5.854704225E1
1.116462684E1,-1.692140007E1,-1.029679966E1,-5.454619980E1,5.803142059E1
1.117461048E1,-1.642119980E1,-1.010159969E1,-5.392399979E1,5.726688286E1
1.118461097E1,-1.729960060E1,-1.045539951E1,-5.449739838E1,5.812536443E1
1.119461317E1,-1.646999931E1,-9.991799355E0,-5.407040024E1,5.739952189E1
1.120461048E1,-1.722640038E1,-1.060179996E1,-5.531480026E1,5.889714900E1
1.121462611E1,-1.616499901E1,-1.029679966E1,-5.370439911E1,5.702187089E1
1.122462611E1,-1.640900040E1,-1.052859974E1,-5.382640076E1,5.724847705E1
1.123462660E1,-1.661639977E1,-1.072379971E1,-5.524160004E1,5.867485829E1
1.124462660E1,-1.649440002E1,-1.110200024E1,-5.491219711E1,5.840093350E1
1.125461512E1,-1.717759895E1,-1.121179962E1,-5.505859756E1,5.875562545E1
1.126462684E1,-1.660420036E1,-1.135820007E1,-5.358239746E1,5.723444327E1
1.127462660E1,-1.665299988E1,-1.199259949E1,-5.324079895E1,5.705898282E1
1.128463710E1,-1.626259995E1,-1.183399963E1,-5.296019745E1,5.665066829E1
1.129462611E1,-1.654319954E1,-1.245619965E1,-5.256979752E1,5.650148645E1
1.130462635E1,-1.627479935E1,-1.190719986E1,-5.250880051E1,5.624788559E1
1.131462660E1,-1.655539894E1,-1.245619965E1,-5.267959976E1,5.660722900E1
1.132462660E1,-1.727519989E1,-1.238299942E1,-5.331399918E1,5.739471852E1
1.133462586E1,-1.632359886E1,-1.205359936E1,-5.249659729E1,5.628180758E1
1.134462635E1,-1.643339920E1,-1.190719986E1,-5.244779968E1,5.623708482E1
1.135462635E1,-1.598199940E1,-1.110200024E1,-5.228919983E1,5.579282331E1
1.136462660E1,-1.643339920E1,-1.123619938E1,-5.237459946E1,5.603041544E1
1.137462611E1,-1.668959999E1,-1.089459991E1,-5.370439911E1,5.728348400E1
1.138462586E1,-1.609179878E1,-1.046759987E1,-5.267959976E1,5.606832320E1
1.139462635E1,-1.642119980E1,-1.047980022E1,-5.265519714E1,5.614313673E1
1.140462635E1,-1.662859917E1,-1.056519985E1,-5.311879730E1,5.665457073E1
1.141462611E1,-1.636019897E1,-1.094339943E1,-5.296019745E1,5.649952757E1
1.142462635E1,-1.627479935E1,-1.097999954E1,-5.271619797E1,5.625324001E1
1.143462660E1,-1.689699936E1,-1.146799946E1,-5.374099731E1,5.749015908E1
1.144462660E1,-1.609179878E1,-1.083360004E1,-5.335059738E1,5.676794094E1
1.145462586E1,-1.671399879E1,-1.128499985E1,-5.298460007E1,5.669282866E1
1.146462684E1,-1.556719971E1,-1.087020016E1,-5.213059998E1,5.548061294E1
1.147462660E1,-1.564039993E1,-1.127279949E1,-5.238679886E1,5.582181306E1
1.148462660E1,-1.649440002E1,-1.112639999E1,-5.285039902E1,5.647146789E1
1.149462635E1,-1.583559990E1,-1.073600006E1,-5.191099930E1,5.532431445E1
1.150461073E1,-1.760459900E1,-1.163879967E1,-5.376539993E1,5.775899751E1
1.151461219E1,-1.978839874E1,-1.207800007E1,-6.352539825E1,6.762347990E1
1.152461268E1,-1.782419968E1,-1.248059940E1,-5.396059799E1,5.818258839E1
1.153461293E1,-1.606739998E1,-1.057740021E1,-5.286259842E1,5.625386252E1
1.154461244E1,-1.900759888E1,-1.189499950E1,-6.207359695E1,6.599932778E1
1.155461170E1,-1.661639977E1,-1.074819946E1,-5.306999969E1,5.663968044E1
1.156461122E1,-1.626259995E1,-1.047980022E1,-5.260639954E1,5.605115201E1
1.157461170E1,-1.651879883E1,-1.095559978E1,-5.300899887E1,5.659372618E1
1.158461219E1,-1.525000000E1,-1.018700027E1,-5.231359863E1,5.543509788E1
1.159461292E1,-1.544519997E1,-1.051639938E1,-5.228919983E1,5.552755421E1
1.160463270E1,-1.575019932E1,-1.038220024E1,-5.293579865E1,5.619659811E1
1.161461195E1,-1.555499935E1,-1.030900002E1,-5.280159760E1,5.600216241E1
1.162461244E1,-1.611619949E1,-1.040660000E1,-5.355799866E1,5.689014352E1
1.163461244E1,-1.572579956E1,-1.030900002E1,-5.283819962E1,5.608432572E1
1.164461292E1,-1.581120014E1,-1.057740021E1,-5.464379883E1,5.786035081E1
1.165461268E1,-1.550619984E1,-9.906399727E0,-5.287479782E1,5.598502687E1
1.166460536E1,-1.533539963E1,-1.017479992E1,-5.049580002E1,5.374501702E1
1.167461219E1,-1.578679943E1,-9.918600082E0,-5.175239944E1,5.500829494E1
1.168461170E1,-1.594539928E1,-1.023579979E1,-5.106919861E1,5.447100515E1
1.169461293E1,-1.609179878E1,-1.041879940E1,-5.106919861E1,5.454869765E1
1.170461317E1,-1.909300041E1,-1.222439957E1,-5.747419739E1,6.178399449E1
1.171461195E1,-1.578679943E1,-1.073600006E1,-5.070319748E1,5.417839946E1
1.172461195E1,-1.626259995E1,-1.067500019E1,-5.105699921E1,5.463739520E1
1.173462733E1,-1.709219933E1,-1.107759953E1,-5.192319870E1,5.577521898E1
1.174462586E1,-1.604299927E1,-1.077260017E1,-5.087400055E1,5.442049864E1
1.175460414E1,-1.607959938E1,-1.134599972E1,-5.053239822E1,5.422922179E1
1.176462123E1,-1.592099953E1,-1.108979988E1,-5.087400055E1,5.444837756E1
1.177462611E1,-1.575019932E1,-1.133379936E1,-5.055680084E1,5.415269059E1
1.178462660E1,-1.638459969E1,-1.122399998E1,-5.117900085E1,5.489738984E1
1.179462660E1,-1.577460003E1,-1.122399998E1,-5.026399994E1,5.386358576E1
1.180462562E1,-1.705559921E1,-1.206579971E1,-5.061779785E1,5.475982511E1
1.181462611E1,-1.646999931E1,-1.207800007E1,-5.003219986E1,5.404035516E1
1.182462611E1,-1.565259933E1,-1.129720020E1,-5.065439987E1,5.420792216E1
1.183462660E1,-1.528660011E1,-1.139480019E1,-5.075199890E1,5.421519166E1
1.184462611E1,-1.527439976E1,-1.188280010E1,-5.010540009E1,5.371274843E1
1.185462586E1,-1.699460030E1,-1.185839939E1,-5.097159958E1,5.502310459E1
1.186459852E1,-1.503039932E1,-1.160219955E1,-5.064220047E1,5.408471509E1
1.187462660E1,-1.525000000E1,-1.249279976E1,-5.017860031E1,5.391219227E1
1.188462611E1,-1.555499935E1,-1.261479950E1,-5.054459763E1,5.436770659E1
1.189462635E1,-1.614060020E1,-1.291979980E1,-5.041040039E1,5.448530691E1
1.190462586E1,-1.546959972E1,-1.215119934E1,-5.073979950E1,5.441954993E1
1.191462660E1,-1.584779930E1,-1.317599964E1,-5.115459824E1,5.515027316E1
1.192462611E1,-1.648220062E1,-1.337119961E1,-5.104479980E1,5.528131242E1
1.193462611E1,-1.550619984E1,-1.254160023E1,-5.022739792E1,5.404188627E1
1.194462586E1,-1.511579990E1,-1.256599998E1,-5.034939957E1,5.405047455E1
1.195462635E1,-1.482299995E1,-1.194379997E1,-5.052019882E1,5.398764835E1
1.196459999E1,-1.505480003E1,-1.173639965E1,-4.997119904E1,5.349309127E1
1.197462586E1,-1.507919979E1,-1.149240017E1,-5.078860092E1,5.421198679E1
1.198462611E1,-1.560379982E1,-1.151679993E1,-5.134980011E1,5.489004665E1
1.199462684E1,-1.535979939E1,-1.069939995E1,-5.438759995E1,5.751879366E1
1.200462586E1,-1.371280003E1,-1.061399937E1,-5.053239822E1,5.342491121E1
1.201462611E1,-1.381040001E1,-1.051639938E1,-5.166699982E1,5.450505183E1
1.202462611E1,-1.405439949E1,-1.049199963E1,-5.194759750E1,5.482846968E1
1.203461512E1,-1.559159946E1,-1.093120003E1,-5.428999710E1,5.753253769E1
1.204462611E1,-1.440819931E1,-1.068719959E1,-5.296019745E1,5.591596334E1
1.205462611E1,-1.638459969E1,-1.101659966E1,-5.305780029E1,5.661228442E1
1.206462538E1,-1.618939972E1,-1.087020016E1,-5.348479843E1,5.692874123E1
1.207462635E1,-1.570139980E1,-1.067500019E1,-5.306999969E1,5.636412381E1
1.208462611E1,-1.601860046E1,-1.036999989E1,-5.354579926E1,5.684439353E1
1.209462635E1,-1.620159912E1,-1.026019955E1,-5.308219910E1,5.644008655E1
1.210462586E1,-1.764119911E1,-1.078479958E1,-5.397279739E1,5.779780849E1
1.211462660E1,-1.673839951E1,-1.010159969E1,-5.368000031E1,5.712931618E1
1.212462611E1,-1.627479935E1,-1.005280018E1,-5.270399857E1,5.606816699E1
1.213462586E1,-1.582339954E1,-9.540399551E0,-5.411919785E1,5.718642122E1
1.214462684E1,-1.576239967E1,-9.503799438E0,-5.475359726E1,5.776445153E1
1.215461122E1,-1.639679909E1,-9.772199631E0,-5.409479904E1,5.736373584E1
1.216462611E1,-1.562819958E1,-9.711199760E0,-5.381419754E1,5.687280439E1
1.217462611E1,-1.684819984E1,-1.026019955E1,-5.508300018E1,5.850872108E1
1.218462586E1,-1.603079987E1,-9.686800003E0,-5.392399979E1,5.708430950E1
1.219462635E1,-1.667740059E1,-9.821000099E0,-5.459499741E1,5.792410099E1
1.220462586E1,-1.667740059E1,-9.942999840E0,-5.553439713E1,5.883084395E1
1.221462586E1,-1.600639915E1,-9.613599777E0,-5.382640076E1,5.697286664E1
1.222462611E1,-1.568919945E1,-9.784399986E0,-5.446080017E1,5.751403496E1
1.223462684E1,-1.620159912E1,-9.625800133E0,-5.452179718E1,5.768686341E1
1.224462586E1,-1.697019958E1,-9.918600082E0,-5.680319977E1,6.010798454E1
1.225462611E1,-1.617720032E1,-9.601399422E0,-5.624200058E1,5.930473261E1
1.226461732E1,-1.622599983E1,-9.833199501E0,-5.350919724E1,5.677331302E1
1.227462611E1,-1.625040054E1,-9.528200150E0,-5.476580048E1,5.791506728E1
1.228462611E1,-1.654319954E1,-9.894199371E0,-5.465599823E1,5.795559313E1
1.229462586E1,-1.651879883E1,-9.528200150E0,-5.321640015E1,5.653001466E1
1.230462635E1,-1.578679943E1,-9.418399811E0,-5.208179855E1,5.523081596E1
1.231462660E1,-1.607959938E1,-9.967399597E0,-5.267959976E1,5.597359022E1
1.232462611E1,-1.587220001E1,-9.747799873E0,-5.343600082E1,5.658933221E1
1.233462635E1,-1.593319988E1,-9.601399422E0,-5.217939758E1,5.539623869E1
1.234462586E1,-1.646999931E1,-1.038220024E1,-5.278939819E1,5.626518925E1
1.235462635E1,-1.689699936E1,-1.061399937E1,-5.316759872E1,5.678872356E1
1.236459876E1,-1.670179939E1,-1.110200024E1,-5.226479721E1,5.598047463E1
1.237462611E1,-1.649440002E1,-1.088239956E1,-5.300899887E1,5.657248283E1
1.238462611E1,-1.648220062E1,-1.080919933E1,-5.324079895E1,5.677221504E1
1.239462660E1,-1.609179878E1,-1.096780014E1,-5.235020065E1,5.585500995E1
1.240462586E1,-1.848299980E1,-1.213899994E1,-5.322859955E1,5.763905283E1
1.241462684E1,-1.692140007E1,-1.143139935E1,-5.266740036E1,5.648774851E1
1.242462635E1,-1.564039993E1,-1.151679993E1,-5.221599960E1,5.571148360E1
1.243462660E1,-1.620159912E1,-1.137039948E1,-5.326519775E1,5.682393061E1
1.244462611E1,-1.676280022E1,-1.204139996E1,-5.347259903E1,5.731758570E1
1.245462586E1,-1.699460030E1,-1.207800007E1,-5.276499939E1,5.673481899E1
1.246463197E1,-1.638459969E1,-1.212679958E1,-5.324079895E1,5.700962241E1
1.247462635E1,-1.653100014E1,-1.251719952E1,-5.156940079E1,5.558198761E1
1.248462635E1,-1.604299927E1,-1.250500011E1,-5.155719757E1,5.542470094E1
1.249462611E1,-1.596980000E1,-1.278559971E1,-5.148399734E1,5.539953118E1
1.250462586E1,-1.646999931E1,-1.273680019E1,-5.226479721E1,5.625918577E1
1.251462635E1,-1.640900040E1,-1.301739979E1,-5.230139923E1,5.633954519E1
1.252462611E1,-1.776319885E1,-1.357859993E1,-5.283819962E1,5.737407906E1
1.253462635E1,-1.583559990E1,-1.252939987E1,-5.215499878E1,5.592759590E1
1.254462611E1,-1.582339954E1,-1.284659958E1,-5.121559906E1,5.512216143E1
1.255462635E1,-1.534759998E1,-1.226099968E1,-5.241119766E1,5.597155151E1
1.256461073E1,-1.509140015E1,-1.185839939E1,-5.189879990E1,5.533405303E1
1.257462684E1,-1.556719971E1,-1.134599972E1,-5.375320053E1,5.710057779E1
1.258462782E1,-1.593319988E1,-1.207800007E1,-5.271619797E1,5.638033764E1
1.259462684E1,-1.660420036E1,-1.216339970E1,-5.242340088E1,5.631927487E1
1.260462611E1,-1.589659977E1,-1.199259949E1,-5.228919983E1,5.595252224E1
1.261462586E1,-1.550619984E1,-1.233419991E1,-5.178899765E1,5.544975201E1
1.262462611E1,-1.632359886E1,-1.223659992E1,-5.299679947E1,5.678780689E1
1.263462684E1,-1.599419975E1,-1.260260010E1,-5.164259720E1,5.551214102E1
1.264462611E1,-1.679940033E1,-1.285879993E1,-5.308219910E1,5.714270249E1
1.265462611E1,-1.650659943E1,-1.301739979E1,-5.070319748E1,5.488838453E1
1.266462635E1,-1.511579990E1,-1.213899994E1,-5.011759949E1,5.373654720E1
1.267462611E1,-1.595759964E1,-1.248059940E1,-4.981259918E1,5.377457936E1
1.268461048E1,-1.672620010E1,-1.248059940E1,-5.076419830E1,5.488656448E1
1.269462611E1,-1.567700005E1,-1.205359936E1,-5.059339905E1,5.432080278E1
1.270462611E1,-1.556719971E1,-1.237080002E1,-5.104479980E1,5.478089071E1
1.271462660E1,-1.618939972E1,-1.207800007E1,-5.093499756E1,5.479369239E1
1.272462611E1,-1.617720032E1,-1.213899994E1,-5.016640091E1,5.408997051E1
1.273462709E1,-1.581120014E1,-1.166319942E1,-5.137419891E1,5.500302341E1
1.274462611E1,-1.484739971E1,-1.140699959E1,-4.977599716E1,5.318096287E1
1.275462660E1,-1.600639915E1,-1.174860001E1,-5.128879929E1,5.499795767E1
1.276462684E1,-1.587220001E1,-1.169979954E1,-5.050799942E1,5.422056849E1
1.277462611E1,-1.758020020E1,-1.209019947E1,-5.128879929E1,5.554977313E1
1.278461097E1,-1.528660011E1,-1.163879967E1,-5.059339905E1,5.411870128E1
1.279462660E1,-1.511579990E1,-1.163879967E1,-5.033720016E1,5.383105781E1
1.280462586E1,-1.616499901E1,-1.124839973E1,-5.165480042E1,5.528157103E1
1.281462586E1,-1.572579956E1,-1.151679993E1,-5.052019882E1,5.415005024E1
1.282462611E1,-1.655539894E1,-1.190719986E1,-5.138639832E1,5.528493985E1
1.283462635E1,-1.542079926E1,-1.107759953E1,-5.086179733E1,5.429030014E1
1.284462660E1,-1.625040054E1,-1.185839939E1,-5.056900024E1,5.442353296E1
1.285462611E1,-1.525000000E1,-1.088239956E1,-5.021519852E1,5.359622451E1
1.286462660E1,-1.514019966E1,-1.108979988E1,-4.959299850E1,5.302522803E1
1.287461073E1,-1.611619949E1,-1.110200024E1,-5.156940079E1,5.515785885E1
1.288462782E1,-1.543299961E1,-1.133379936E1,-5.091059875E1,5.439229312E1
1.289462342E1,-1.758020020E1,-1.251719952E1,-5.139859772E1,5.574548923E1
1.290462586E1,-1.521339989E1,-1.167539978E1,-5.045919800E1,5.398048869E1
1.291462684E1,-1.537199974E1,-1.143139935E1,-5.055680084E1,5.406445578E1
1.292462611E1,-1.621380043E1,-1.196819973E1,-5.053239822E1,5.440265067E1
1.293462611E1,-1.531099987E1,-1.171199989E1,-5.058119965E1,5.412998629E1
1.294462611E1,-1.688479996E1,-1.267579937E1,-5.109359741E1,5.528406693E1
1.295462635E1,-1.526219940E1,-1.206579971E1,-5.016640091E1,5.380693295E1
1.296462660E1,-1.595759964E1,-1.291979980E1,-5.015419769E1,5.419418566E1
1.297462611E1,-1.525000000E1,-1.274899960E1,-5.011759949E1,5.391542700E1
1.298463636E1,-1.642119980E1,-1.259039974E1,-5.228919983E1,5.623463690E1
1.299462635E1,-1.522559929E1,-1.254160023E1,-5.123999786E1,5.490581018E1
1.300461048E1,-1.592099953E1,-1.306619930E1,-5.161819839E1,5.557555394E1
1.301462586E1,-1.577460003E1,-1.250500011E1,-5.311879730E1,5.680510242E1
1.302462611E1,-1.559159946E1,-1.299300003E1,-5.231359863E1,5.611264230E1
1.303462660E1,-1.549399948E1,-1.274899960E1,-5.386299896E1,5.747889759E1
1.304462611E1,-1.554279995E1,-1.263920021E1,-5.399720001E1,5.759362483E1
1.305462635E1,-1.751919937E1,-1.352979946E1,-5.321640015E1,5.763647339E1
1.306462684E1,-1.549399948E1,-1.294419956E1,-5.230139923E1,5.606293503E1
1.307462635E1,-1.545739937E1,-1.287099934E1,-5.209399796E1,5.584244302E1
1.308462611E1,-1.505480003E1,-1.276119995E1,-5.298460007E1,5.654080891E1
1.309462611E1,-1.523779964E1,-1.265139961E1,-5.252099991E1,5.613113113E1
1.310462611E1,-1.577460003E1,-1.232199955E1,-5.272839737E1,5.639994298E1
1.311462684E1,-1.546959972E1,-1.194379997E1,-5.241119766E1,5.593654006E1
1.312461073E1,-1.656760025E1,-1.145580006E1,-5.354579926E1,5.720903207E1
1.313462611E1,-1.694579887E1,-1.161439991E1,-5.371659851E1,5.751110623E1
1.314462611E1,-1.711660004E1,-1.130939960E1,-5.458279800E1,5.831091111E1
1.315462635E1,-1.690919876E1,-1.104099941E1,-5.372879791E1,5.739867939E1
1.316462660E1,-1.662859917E1,-1.143139935E1,-5.346039963E1,5.714194195E1
1.317462611E1,-1.751919937E1,-1.146799946E1,-5.508300018E1,5.892855223E1
1.318462660E1,-1.576239967E1,-1.100440025E1,-5.366779709E1,5.700686373E1
1.319462635E1,-1.839760017E1,-1.215119934E1,-5.482679749E1,5.909400190E1
1.320462489E1,-1.615279961E1,-1.166319942E1,-5.361899948E1,5.720087640E1
1.321462586E1,-1.748259926E1,-1.245619965E1,-5.355799866E1,5.769971756E1
1.322462586E1,-1.726300049E1,-1.199259949E1,-5.414360046E1,5.808066029E1
1.323462684E1,-1.729960060E1,-1.195599937E1,-5.352140045E1,5.750445555E1
1.324462611E1,-1.869039917E1,-1.219999981E1,-5.575399780E1,6.005563494E1
1.325462611E1,-1.709219933E1,-1.166319942E1,-5.482679749E1,5.860163156E1
1.326461293E1,-1.659199905E1,-1.178520012E1,-5.337500000E1,5.712334023E1
1.327462611E1,-1.571360016E1,-1.104099941E1,-5.419239807E1,5.749466851E1
1.328462611E1,-1.553059959E1,-1.041879940E1,-5.320420074E1,5.639537110E1
1.329462611E1,-1.498159981E1,-1.006499958E1,-5.270399857E1,5.570874271E1
1.330462611E1,-1.665299988E1,-1.013819981E1,-5.343600082E1,5.688155838E1
1.331462660E1,-1.528660011E1,-1.000399971E1,-5.269179916E1,5.576904027E1
1.332461048E1,-1.476200008E1,-9.418399811E0,-5.289920044E1,5.572206303E1
1.333462611E1,-1.476200008E1,-9.662400246E0,-5.252099991E1,5.540518077E1
1.334462635E1,-1.398119926E1,-9.528200150E0,-5.256979752E1,5.522539399E1
1.335462660E1,-1.528660011E1,-1.000399971E1,-5.269179916E1,5.576904027E1
1.336462660E1,-1.627479935E1,-1.054080009E1,-5.238679886E1,5.586013118E1
1.337462611E1,-1.704339981E1,-1.061399937E1,-5.288699722E1,5.657003566E1
1.338462684E1,-1.727519989E1,-1.058959961E1,-5.272839737E1,5.648766273E1
1.339462611E1,-1.634799957E1,-1.051639938E1,-5.263079834E1,5.610572769E1
1.340461634E1,-1.636019897E1,-1.008939934E1,-5.261859894E1,5.601936311E1
1.341462611E1,-1.581120014E1,-9.491600037E0,-5.228919983E1,5.544587397E1
1.342462611E1,-1.697019958E1,-1.039439964E1,-5.291139984E1,5.653005794E1
1.343462708E1,-1.600639915E1,-1.011380005E1,-5.338719940E1,5.664527187E1
1.344462586E1,-1.697019958E1,-9.833199501E0,-5.380199814E1,5.726547380E1
1.345462611E1,-1.589659977E1,-9.711199760E0,-5.247219849E1,5.568070491E1
1.346462635E1,-1.614060020E1,-1.000399971E1,-5.193539810E1,5.529814247E1
1.347462635E1,-1.742160034E1,-1.013819981E1,-5.416799927E1,5.779677671E1
1.348462660E1,-1.655539894E1,-9.735599518E0,-5.231359863E1,5.572769270E1
1.349462611E1,-1.714099884E1,-1.029679966E1,-5.211840057E1,5.582262626E1
1.350460121E1,-1.636019897E1,-9.650199890E0,-5.227700043E1,5.562074471E1
1.351462611E1,-1.570139980E1,-9.808799744E0,-5.272839737E1,5.588408000E1
1.352462611E1,-1.592099953E1,-9.784399986E0,-5.236240005E1,5.559706511E1
1.353462660E1,-1.681159973E1,-9.967399597E0,-5.286259842E1,5.635985497E1
1.354462635E1,-1.748259926E1,-1.060179996E1,-5.375320053E1,5.751039912E1
1.355462635E1,-1.590880013E1,-9.894199371E0,-5.297240067E1,5.618772406E1
1.356462660E1,-1.725079918E1,-1.088239956E1,-5.363119888E1,5.737876076E1
1.357462586E1,-1.604299927E1,-1.032119942E1,-5.259420013E1,5.594689331E1
1.358462660E1,-1.616499901E1,-1.061399937E1,-5.309439850E1,5.650645386E1
1.359460584E1,-1.517679977E1,-1.046759987E1,-5.191099930E1,5.508772773E1
1.360461122E1,-1.698239899E1,-1.101659966E1,-5.386299896E1,5.754120263E1
1.361462586E1,-1.512799931E1,-1.118739986E1,-5.238679886E1,5.566319227E1
1.362462611E1,-1.588439941E1,-1.199259949E1,-5.206959915E1,5.574387628E1
1.363462660E1,-1.593319988E1,-1.179739952E1,-5.504639816E1,5.850770415E1
1.364462586E1,-1.488399982E1,-1.174860001E1,-5.360680008E1,5.686169244E1
1.365462635E1,-1.625040054E1,-1.196819973E1,-5.141079712E1,5.523027596E1
1.366462660E1,-1.600639915E1,-1.249279976E1,-5.080080032E1,5.470828249E1
1.367462660E1,-1.481079960E1,-1.144359970E1,-5.041040039E1,5.377289490E1
1.368462660E1,-1.476200008E1,-1.129720020E1,-5.064220047E1,5.394604571E1
1.369462611E1,-1.592099953E1,-1.102880001E1,-5.164259720E1,5.515496805E1
